#MIDSubject,Subject,Run,Condition.Type,Condition,SubTrial,Cue.OnsetTime,Cue.Duration,Anticipation.OnsetTime,Anticipation.Duration,Probe.OnsetTime,Probe.Duration,Feedback.OnsetTime,Feedback.Duration,Probe.RESP,Result,TriggerTime,Cue+Response,Cue,Anticipation.Model.onset,Anticipation.Model.Duration,default
2023678,dpk16ahr203678_04980,2,3,Triangle,36,224.477,2,226.46,2,228.46,0.331,228.859,1.65,NA,No money at stake!,424977,3,13,224.477,4,1
2023678,dpk16ahr203678_04980,2,4,SmallPun,37,230.476,2,232.459,2,234.459,0.331,234.858,1.65,2,You keep $0.20!,424977,9,14,230.476,4,1
2023678,dpk16ahr203678_04980,2,5,LgPun,38,236.475,2,238.458,1.5,239.958,0.331,240.357,1.65,2,You keep $5!,424977,10,15,236.475,3.5,1
2023678,dpk16ahr203678_04980,2,5,LgPun,39,241.974,2,243.957,3.5,247.456,0.281,247.806,1.65,NA,You lose $5!,424977,5,15,241.974,5.5,1
2023678,dpk16ahr203678_04980,2,4,SmallPun,40,249.473,2,251.456,3,254.455,0.281,254.805,1.65,NA,You lose $0.20!,424977,4,14,249.473,5,1
2023678,dpk16ahr203678_04980,2,1,LgReward,41,256.471,2,258.454,2,260.454,0.281,260.804,1.65,NA,You did not earn $5!,424977,1,11,256.471,4,1
2023678,dpk16ahr203678_04980,2,4,SmallPun,42,262.47,2,264.453,1.5,265.953,0.301,266.336,1.65,NA,You lose $0.20!,424977,4,14,262.47,3.5,1
2023678,dpk16ahr203678_04980,2,2,SmallReward,43,267.969,2,269.952,1.5,271.452,0.301,271.835,1.65,NA,You did not earn $0.20!,424977,2,12,267.969,3.5,1
2023678,dpk16ahr203678_04980,2,2,SmallReward,44,273.468,2,275.451,1.5,276.951,0.301,277.334,1.65,NA,You did not earn $0.20!,424977,2,12,273.468,3.5,1
2023678,dpk16ahr203678_04980,2,1,LgReward,45,278.967,2,280.951,1.5,282.45,0.371,282.9,1.65,2,You earn $5!,424977,6,11,278.967,3.5,1
2023678,dpk16ahr203678_04980,2,3,Triangle,46,284.467,2,286.45,1.5,287.949,0.371,288.399,1.65,NA,No money at stake!,424977,3,13,284.467,3.5,1
2023678,dpk16ahr203678_04980,2,4,SmallPun,47,289.966,2,291.949,1.5,293.448,0.371,293.898,1.65,2,You keep $0.20!,424977,9,14,289.966,3.5,1
2023678,dpk16ahr203678_04980,2,4,SmallPun,48,295.465,2,297.448,2.5,299.947,0.371,300.397,1.65,2,You keep $0.20!,424977,9,14,295.465,4.5,1
2023678,dpk16ahr203678_04980,2,3,Triangle,49,301.964,2,303.946,3,306.946,0.391,307.413,1.65,2,No money at stake!,424977,8,13,301.964,5,1
2023678,dpk16ahr203678_04980,2,2,SmallReward,50,308.962,2,310.945,2,312.945,0.391,313.412,1.65,2,You earn $0.20!,424977,7,12,308.962,4,1
202500,dpk16ahr202500_05057,1,2,SmallReward,1,0.022,2,2.005,4,6.004,0.327,6.404,1.65,2,You earn $0.20!,46234,7,12,0.022,6,1
202500,dpk16ahr202500_05057,1,3,Triangle,2,8.021,2,10.004,1.5,11.503,0.327,11.903,1.65,NA,No money at stake!,46234,3,13,8.021,3.5,1
202500,dpk16ahr202500_05057,1,2,SmallReward,3,13.52,2,15.503,3,18.502,0.327,18.902,1.65,2,You earn $0.20!,46234,7,12,13.52,5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,4,20.518,2,22.501,1.5,24.001,0.327,24.401,1.65,NA,You lose $0.20!,46234,4,14,20.518,3.5,1
202500,dpk16ahr202500_05057,1,5,LgPun,5,26.018,2,28.001,1.5,29.5,0.307,29.884,1.65,2,You keep $5!,46234,10,15,26.018,3.5,1
202500,dpk16ahr202500_05057,1,3,Triangle,6,31.517,2,33.5,1.5,34.999,0.307,35.383,1.65,2,No money at stake!,46234,8,13,31.517,3.5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,7,37.016,2,38.999,1.5,40.498,0.307,40.882,1.65,2,You keep $0.20!,46234,9,14,37.016,3.5,1
202500,dpk16ahr202500_05057,1,3,Triangle,8,42.515,2,44.498,2,46.497,0.307,46.881,1.65,NA,No money at stake!,46234,3,13,42.515,4,1
202500,dpk16ahr202500_05057,1,1,LgReward,9,48.514,2,50.497,2.5,52.996,0.307,53.379,1.65,2,You earn $5!,46234,6,11,48.514,4.5,1
202500,dpk16ahr202500_05057,1,5,LgPun,10,55.013,2,56.996,2.5,59.495,0.277,59.845,1.65,NA,You lose $5!,46234,5,15,55.013,4.5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,11,61.511,2,63.494,3,66.494,0.277,66.844,1.65,NA,You lose $0.20!,46234,4,14,61.511,5,1
202500,dpk16ahr202500_05057,1,2,SmallReward,12,68.51,2,70.493,2,72.493,0.277,72.843,1.65,NA,You did not earn $0.20!,46234,2,12,68.51,4,1
202500,dpk16ahr202500_05057,1,3,Triangle,13,74.509,2,76.492,4,80.491,0.297,80.858,1.65,NA,No money at stake!,46234,3,13,74.509,6,1
202500,dpk16ahr202500_05057,1,1,LgReward,14,82.508,2,84.491,2,86.49,0.297,86.857,1.65,NA,You did not earn $5!,46234,1,11,82.508,4,1
202500,dpk16ahr202500_05057,1,1,LgReward,15,88.507,2,90.49,3,93.489,0.297,93.856,1.65,NA,You did not earn $5!,46234,1,11,88.507,5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,16,95.505,2,97.489,1.5,98.988,0.297,99.355,1.65,NA,You lose $0.20!,46234,4,14,95.505,3.5,1
202500,dpk16ahr202500_05057,1,2,SmallReward,17,101.005,2,102.988,1.5,104.487,0.367,104.921,1.65,2,You earn $0.20!,46234,7,12,101.005,3.5,1
202500,dpk16ahr202500_05057,1,1,LgReward,18,106.504,2,108.487,1.5,109.986,0.367,110.42,1.65,2,You earn $5!,46234,6,11,106.504,3.5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,19,112.003,2,113.986,2,115.985,0.367,116.435,1.65,2,You keep $0.20!,46234,9,14,112.003,4,1
202500,dpk16ahr202500_05057,1,2,SmallReward,20,118.002,2,119.985,1.5,121.484,0.387,121.951,1.65,2,You earn $0.20!,46234,7,12,118.002,3.5,1
202500,dpk16ahr202500_05057,1,5,LgPun,21,123.501,2,125.484,1.5,126.983,0.387,127.45,1.65,2,You keep $5!,46234,10,15,123.501,3.5,1
202500,dpk16ahr202500_05057,1,1,LgReward,22,129,2,130.983,3.5,134.482,0.387,134.949,1.65,2,You earn $5!,46234,6,11,129,5.5,1
202500,dpk16ahr202500_05057,1,5,LgPun,23,136.498,2,138.481,3.5,141.981,0.337,142.397,1.65,2,You keep $5!,46234,10,15,136.498,5.5,1
202500,dpk16ahr202500_05057,1,1,LgReward,24,143.997,2,145.98,1.5,147.48,0.337,147.896,1.65,NA,You did not earn $5!,46234,1,11,143.997,3.5,1
202500,dpk16ahr202500_05057,1,3,Triangle,25,149.496,2,151.479,2,153.479,0.337,153.895,1.65,2,No money at stake!,46234,8,13,149.496,4,1
202500,dpk16ahr202500_05057,1,3,Triangle,26,155.495,2,157.478,2.5,159.978,0.337,160.394,1.65,NA,No money at stake!,46234,3,13,155.495,4.5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,27,161.994,2,163.977,2.5,166.477,0.337,166.893,1.65,NA,You lose $0.20!,46234,4,14,161.994,4.5,1
202500,dpk16ahr202500_05057,1,2,SmallReward,28,168.493,2,170.476,1.5,171.976,0.317,172.359,1.65,2,You earn $0.20!,46234,7,12,168.493,3.5,1
202500,dpk16ahr202500_05057,1,5,LgPun,29,173.992,2,175.975,3,178.974,0.317,179.358,1.65,2,You keep $5!,46234,10,15,173.992,5,1
202500,dpk16ahr202500_05057,1,1,LgReward,30,180.991,2,182.974,2,184.973,0.317,185.373,1.65,NA,You did not earn $5!,46234,1,11,180.991,4,1
202500,dpk16ahr202500_05057,1,2,SmallReward,31,186.99,2,188.973,1.5,190.472,0.337,190.889,1.65,NA,You did not earn $0.20!,46234,2,12,186.99,3.5,1
202500,dpk16ahr202500_05057,1,1,LgReward,32,192.489,2,194.472,4,198.471,0.337,198.888,1.65,NA,You did not earn $5!,46234,1,11,192.489,6,1
202500,dpk16ahr202500_05057,1,5,LgPun,33,200.487,2,202.47,1.5,203.97,0.337,204.387,1.65,NA,You lose $5!,46234,5,15,200.487,3.5,1
202500,dpk16ahr202500_05057,1,5,LgPun,34,205.986,2,207.969,4,211.969,0.377,212.419,1.65,2,You keep $5!,46234,10,15,205.986,6,1
202500,dpk16ahr202500_05057,1,4,SmallPun,35,213.985,2,215.968,1.5,217.468,0.377,217.918,1.65,2,You keep $0.20!,46234,9,14,213.985,3.5,1
202500,dpk16ahr202500_05057,1,5,LgPun,36,219.484,2,221.467,2,223.467,0.377,223.917,1.65,2,You lose $5!,46234,10,15,219.484,4,1
202500,dpk16ahr202500_05057,1,3,Triangle,37,225.483,2,227.466,3,230.465,0.417,230.965,1.65,2,No money at stake!,46234,8,13,225.483,5,1
202500,dpk16ahr202500_05057,1,3,Triangle,38,232.482,2,234.465,1.5,235.965,0.417,236.464,1.65,2,No money at stake!,46234,8,13,232.482,3.5,1
202500,dpk16ahr202500_05057,1,2,SmallReward,39,237.981,2,239.964,2.5,242.463,0.417,242.947,1.65,2,You earn $0.20!,46234,7,12,237.981,4.5,1
202500,dpk16ahr202500_05057,1,3,Triangle,40,244.48,2,246.463,1.5,247.962,0.417,248.462,1.65,2,No money at stake!,46234,8,13,244.48,3.5,1
202500,dpk16ahr202500_05057,1,3,Triangle,41,249.979,2,251.962,3.5,255.461,0.417,255.961,1.65,2,No money at stake!,46234,8,13,249.979,5.5,1
202500,dpk16ahr202500_05057,1,5,LgPun,42,257.477,2,259.46,1.5,260.96,0.417,261.443,1.65,2,You keep $5!,46234,10,15,257.477,3.5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,43,262.977,2,264.96,3.5,268.459,0.417,268.959,1.65,2,You keep $0.20!,46234,9,14,262.977,5.5,1
202500,dpk16ahr202500_05057,1,1,LgReward,44,270.475,2,272.458,1.5,273.958,0.387,274.425,1.65,2,You earn $5!,46234,6,11,270.475,3.5,1
202500,dpk16ahr202500_05057,1,2,SmallReward,45,275.974,2,277.957,2,279.957,0.387,280.424,1.65,2,You earn $0.20!,46234,7,12,275.974,4,1
202500,dpk16ahr202500_05057,1,5,LgPun,46,281.973,2,283.956,2,285.956,0.387,286.422,1.65,2,You keep $5!,46234,10,15,281.973,4,1
202500,dpk16ahr202500_05057,1,2,SmallReward,47,287.972,2,289.955,3.5,293.455,0.337,293.871,1.65,NA,You did not earn $0.20!,46234,2,12,287.972,5.5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,48,295.471,2,297.454,2,299.454,0.337,299.87,1.65,2,You keep $0.20!,46234,9,14,295.471,4,1
202500,dpk16ahr202500_05057,1,1,LgReward,49,301.47,2,303.453,1.5,304.953,0.337,305.369,1.65,2,You earn $5!,46234,6,11,301.47,3.5,1
202500,dpk16ahr202500_05057,1,4,SmallPun,50,306.969,2,308.952,4,312.951,0.307,313.334,1.65,NA,You lose $0.20!,46234,4,14,306.969,6,1
202500,dpk16ahr202500_05057,2,3,Triangle,1,0.01,2,2.01,2,4.009,0.307,4.393,1.65,NA,No money at stake!,419848,3,13,0.01,4,1
202500,dpk16ahr202500_05057,2,3,Triangle,2,6.026,2,8.009,1.5,9.508,0.307,9.892,1.65,2,No money at stake!,419848,8,13,6.026,3.5,1
202500,dpk16ahr202500_05057,2,5,LgPun,3,11.525,2,13.508,2.5,16.007,0.307,16.391,1.65,2,You keep $5!,419848,10,15,11.525,4.5,1
202500,dpk16ahr202500_05057,2,3,Triangle,4,18.024,2,20.007,1.5,21.506,0.307,21.89,1.65,2,No money at stake!,419848,8,13,18.024,3.5,1
202500,dpk16ahr202500_05057,2,1,LgReward,5,23.523,2,25.506,1.5,27.005,0.307,27.389,1.65,2,You earn $5!,419848,6,11,23.523,3.5,1
202500,dpk16ahr202500_05057,2,4,SmallPun,6,29.022,2,31.005,1.5,32.504,0.307,32.888,1.65,2,You keep $0.20!,419848,9,14,29.022,3.5,1
202500,dpk16ahr202500_05057,2,5,LgPun,7,34.521,2,36.504,4,40.503,0.257,40.836,1.65,NA,You lose $5!,419848,5,15,34.521,6,1
202500,dpk16ahr202500_05057,2,3,Triangle,8,42.519,2,44.502,3.5,48.002,0.257,48.335,1.65,NA,No money at stake!,419848,3,13,42.519,5.5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,9,50.018,2,52.001,2.5,54.501,0.257,54.834,1.65,NA,You did not earn $0.20!,419848,2,12,50.018,4.5,1
202500,dpk16ahr202500_05057,2,5,LgPun,10,56.517,2,58.5,2,60.5,0.257,60.833,1.65,NA,You lose $5!,419848,5,15,56.517,4,1
202500,dpk16ahr202500_05057,2,4,SmallPun,11,62.516,2,64.499,1.5,65.999,0.277,66.349,1.65,NA,You lose $0.20!,419848,4,14,62.516,3.5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,12,68.015,2,69.998,3,72.997,0.277,73.347,1.65,NA,You did not earn $0.20!,419848,2,12,68.015,5,1
202500,dpk16ahr202500_05057,2,5,LgPun,13,75.014,2,76.997,1.5,78.496,0.277,78.846,1.65,NA,You lose $5!,419848,5,15,75.014,3.5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,14,80.513,2,82.496,1.5,83.996,0.347,84.412,1.65,2,You earn $0.20!,419848,7,12,80.513,3.5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,15,86.012,2,87.995,2,89.995,0.347,90.411,1.65,2,You earn $0.20!,419848,7,12,86.012,4,1
202500,dpk16ahr202500_05057,2,5,LgPun,16,92.011,2,93.994,2,95.993,0.347,96.41,1.65,2,You keep $5!,419848,10,15,92.011,4,1
202500,dpk16ahr202500_05057,2,3,Triangle,17,98.01,2,99.993,2.5,102.492,0.367,102.942,1.65,2,No money at stake!,419848,8,13,98.01,4.5,1
202500,dpk16ahr202500_05057,2,5,LgPun,18,104.509,2,106.492,1.5,107.991,0.367,108.425,1.65,2,You keep $5!,419848,10,15,104.509,3.5,1
202500,dpk16ahr202500_05057,2,1,LgReward,19,110.008,2,111.991,3.5,115.49,0.367,115.923,1.65,2,You earn $5!,419848,6,11,110.008,5.5,1
202500,dpk16ahr202500_05057,2,1,LgReward,20,117.506,2,119.489,1.5,120.989,0.367,121.422,1.65,2,You earn $5!,419848,6,11,117.506,3.5,1
202500,dpk16ahr202500_05057,2,5,LgPun,21,123.005,2,124.988,3,127.988,0.317,128.371,1.65,2,You keep $5!,419848,10,15,123.005,5,1
202500,dpk16ahr202500_05057,2,4,SmallPun,22,130.004,2,131.987,2,133.987,0.317,134.387,1.65,2,You keep $0.20!,419848,9,14,130.004,4,1
202500,dpk16ahr202500_05057,2,2,SmallReward,23,136.003,2,137.986,3.5,141.486,0.317,141.886,1.65,NA,You did not earn $0.20!,419848,2,12,136.003,5.5,1
202500,dpk16ahr202500_05057,2,1,LgReward,24,143.502,2,145.485,2.5,147.984,0.287,148.351,1.65,NA,You did not earn $5!,419848,1,11,143.502,4.5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,25,150.001,2,151.984,4,155.983,0.287,156.35,1.65,NA,You did not earn $0.20!,419848,2,12,150.001,6,1
202500,dpk16ahr202500_05057,2,4,SmallPun,26,157.999,2,159.982,4,163.982,0.287,164.348,1.65,NA,You lose $0.20!,419848,4,14,157.999,6,1
202500,dpk16ahr202500_05057,2,1,LgReward,27,165.998,2,167.981,2,169.981,0.327,170.381,1.65,NA,You did not earn $5!,419848,1,11,165.998,4,1
202500,dpk16ahr202500_05057,2,1,LgReward,28,171.997,2,173.98,3,176.979,0.327,177.379,1.65,2,You earn $5!,419848,6,11,171.997,5,1
202500,dpk16ahr202500_05057,2,3,Triangle,29,178.996,2,180.979,4,184.978,0.327,185.378,1.65,NA,No money at stake!,419848,3,13,178.996,6,1
202500,dpk16ahr202500_05057,2,5,LgPun,30,186.994,2,188.977,1.5,190.477,0.327,190.877,1.65,2,You keep $5!,419848,10,15,186.994,3.5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,31,192.493,2,194.476,1.5,195.976,0.367,196.409,1.65,2,You earn $0.20!,419848,7,12,192.493,3.5,1
202500,dpk16ahr202500_05057,2,1,LgReward,32,197.992,2,199.975,1.5,201.475,0.367,201.908,1.65,2,You earn $5!,419848,6,11,197.992,3.5,1
202500,dpk16ahr202500_05057,2,1,LgReward,33,203.492,2,205.475,4,209.474,0.367,209.924,1.65,2,You did not earn $5!,419848,6,11,203.492,6,1
202500,dpk16ahr202500_05057,2,4,SmallPun,34,211.49,2,213.473,3.5,216.973,0.347,217.389,1.65,2,You keep $0.20!,419848,9,14,211.49,5.5,1
202500,dpk16ahr202500_05057,2,3,Triangle,35,218.989,2,220.972,1.5,222.472,0.347,222.888,1.65,2,No money at stake!,419848,8,13,218.989,3.5,1
202500,dpk16ahr202500_05057,2,3,Triangle,36,224.488,2,226.471,2,228.471,0.347,228.887,1.65,2,No money at stake!,419848,8,13,224.488,4,1
202500,dpk16ahr202500_05057,2,4,SmallPun,37,230.487,2,232.47,2,234.469,0.347,234.886,1.65,2,You keep $0.20!,419848,9,14,230.487,4,1
202500,dpk16ahr202500_05057,2,5,LgPun,38,236.486,2,238.469,1.5,239.969,0.347,240.385,1.65,2,You keep $5!,419848,10,15,236.486,3.5,1
202500,dpk16ahr202500_05057,2,5,LgPun,39,241.985,2,243.968,3.5,247.467,0.317,247.851,1.65,2,You keep $5!,419848,10,15,241.985,5.5,1
202500,dpk16ahr202500_05057,2,4,SmallPun,40,249.484,2,251.467,3,254.466,0.317,254.866,1.65,2,You keep $0.20!,419848,9,14,249.484,5,1
202500,dpk16ahr202500_05057,2,1,LgReward,41,256.482,2,258.465,2,260.465,0.317,260.865,1.65,NA,You did not earn $5!,419848,1,11,256.482,4,1
202500,dpk16ahr202500_05057,2,4,SmallPun,42,262.481,2,264.464,1.5,265.964,0.287,266.331,1.65,NA,You lose $0.20!,419848,4,14,262.481,3.5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,43,267.98,2,269.963,1.5,271.463,0.287,271.83,1.65,2,You earn $0.20!,419848,7,12,267.98,3.5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,44,273.479,2,275.462,1.5,276.962,0.287,277.329,1.65,2,You earn $0.20!,419848,7,12,273.479,3.5,1
202500,dpk16ahr202500_05057,2,1,LgReward,45,278.978,2,280.961,1.5,282.461,0.267,282.811,1.65,NA,You did not earn $5!,419848,1,11,278.978,3.5,1
202500,dpk16ahr202500_05057,2,3,Triangle,46,284.478,2,286.461,1.5,287.96,0.267,288.31,1.65,NA,No money at stake!,419848,3,13,284.478,3.5,1
202500,dpk16ahr202500_05057,2,4,SmallPun,47,289.977,2,291.96,1.5,293.459,0.267,293.809,1.65,2,You keep $0.20!,419848,9,14,289.977,3.5,1
202500,dpk16ahr202500_05057,2,4,SmallPun,48,295.476,2,297.459,2.5,299.958,0.267,300.308,1.65,NA,You lose $0.20!,419848,4,14,295.476,4.5,1
202500,dpk16ahr202500_05057,2,3,Triangle,49,301.975,2,303.958,3,306.957,0.287,307.324,1.65,2,No money at stake!,419848,8,13,301.975,5,1
202500,dpk16ahr202500_05057,2,2,SmallReward,50,308.973,2,310.956,2,312.956,0.287,313.323,1.65,NA,You did not earn $0.20!,419848,2,12,308.973,4,1
202793,dpk16ahr202793_04055,1,2,SmallReward,1,0.025,2,2.008,4,6.007,0.313,6.391,1.65,NA,You did not earn $0.20!,54127,2,12,0.025,6,1
202793,dpk16ahr202793_04055,1,3,Triangle,2,8.024,2,10.007,1.5,11.507,0.313,11.89,1.65,NA,No money at stake!,54127,3,13,8.024,3.5,1
202793,dpk16ahr202793_04055,1,2,SmallReward,3,13.523,2,15.506,3,18.506,0.313,18.889,1.65,NA,You did not earn $0.20!,54127,2,12,13.523,5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,4,20.522,2,22.505,1.5,24.005,0.313,24.388,1.65,NA,You lose $0.20!,54127,4,14,20.522,3.5,1
202793,dpk16ahr202793_04055,1,5,LgPun,5,26.021,2,28.004,1.5,29.504,0.383,29.954,1.65,2,You keep $5!,54127,10,15,26.021,3.5,1
202793,dpk16ahr202793_04055,1,3,Triangle,6,31.52,2,33.503,1.5,35.003,0.383,35.453,1.65,2,No money at stake!,54127,8,13,31.52,3.5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,7,37.02,2,39.003,1.5,40.502,0.383,40.952,1.65,2,You keep $0.20!,54127,9,14,37.02,3.5,1
202793,dpk16ahr202793_04055,1,3,Triangle,8,42.519,2,44.502,2,46.502,0.383,46.968,1.65,NA,No money at stake!,54127,3,13,42.519,4,1
202793,dpk16ahr202793_04055,1,1,LgReward,9,48.518,2,50.501,2.5,53.001,0.383,53.467,1.65,NA,You did not earn $5!,54127,1,11,48.518,4.5,1
202793,dpk16ahr202793_04055,1,5,LgPun,10,55.017,2,57,2.5,59.5,0.423,60,1.65,2,You keep $5!,54127,10,15,55.017,4.5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,11,61.516,2,63.499,3,66.499,0.423,66.999,1.65,2,You keep $0.20!,54127,9,14,61.516,5,1
202793,dpk16ahr202793_04055,1,2,SmallReward,12,68.515,2,70.498,2,72.498,0.423,72.998,1.65,2,You earn $0.20!,54127,7,12,68.515,4,1
202793,dpk16ahr202793_04055,1,3,Triangle,13,74.514,2,76.497,4,80.497,0.393,80.963,1.65,NA,No money at stake!,54127,3,13,74.514,6,1
202793,dpk16ahr202793_04055,1,1,LgReward,14,82.513,2,84.496,2,86.496,0.393,86.963,1.65,NA,You did not earn $5!,54127,1,11,82.513,4,1
202793,dpk16ahr202793_04055,1,1,LgReward,15,88.512,2,90.495,3,93.495,0.393,93.962,1.65,2,You earn $5!,54127,6,11,88.512,5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,16,95.511,2,97.494,1.5,98.994,0.393,99.461,1.65,2,You keep $0.20!,54127,9,14,95.511,3.5,1
202793,dpk16ahr202793_04055,1,2,SmallReward,17,101.011,2,102.994,1.5,104.493,0.363,104.927,1.65,2,You earn $0.20!,54127,7,12,101.011,3.5,1
202793,dpk16ahr202793_04055,1,1,LgReward,18,106.51,2,108.493,1.5,109.993,0.363,110.426,1.65,NA,You did not earn $5!,54127,1,11,106.51,3.5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,19,112.009,2,113.992,2,115.992,0.363,116.425,1.65,2,You keep $0.20!,54127,9,14,112.009,4,1
202793,dpk16ahr202793_04055,1,2,SmallReward,20,118.008,2,119.991,1.5,121.491,0.343,121.908,1.65,2,You earn $0.20!,54127,7,12,118.008,3.5,1
202793,dpk16ahr202793_04055,1,5,LgPun,21,123.507,2,125.49,1.5,126.99,0.343,127.407,1.65,2,You keep $5!,54127,10,15,123.507,3.5,1
202793,dpk16ahr202793_04055,1,1,LgReward,22,129.007,2,130.99,3.5,134.489,0.343,134.906,1.65,NA,You did not earn $5!,54127,1,11,129.007,5.5,1
202793,dpk16ahr202793_04055,1,5,LgPun,23,136.506,2,138.489,3.5,141.988,0.323,142.388,1.65,NA,You lose $5!,54127,5,15,136.506,5.5,1
202793,dpk16ahr202793_04055,1,1,LgReward,24,144.005,2,145.988,1.5,147.487,0.323,147.887,1.65,NA,You did not earn $5!,54127,1,11,144.005,3.5,1
202793,dpk16ahr202793_04055,1,3,Triangle,25,149.504,2,151.487,2,153.487,0.323,153.886,1.65,NA,No money at stake!,54127,3,13,149.504,4,1
202793,dpk16ahr202793_04055,1,3,Triangle,26,155.503,2,157.486,2.5,159.986,0.323,160.386,1.65,2,No money at stake!,54127,8,13,155.503,4.5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,27,162.002,2,163.985,2.5,166.485,0.323,166.885,1.65,2,You keep $0.20!,54127,9,14,162.002,4.5,1
202793,dpk16ahr202793_04055,1,2,SmallReward,28,168.501,2,170.484,1.5,171.984,0.343,172.401,1.65,2,You earn $0.20!,54127,7,12,168.501,3.5,1
202793,dpk16ahr202793_04055,1,5,LgPun,29,174,2,175.983,3,178.983,0.343,179.4,1.65,2,You keep $5!,54127,10,15,174,5,1
202793,dpk16ahr202793_04055,1,1,LgReward,30,180.999,2,182.982,2,184.982,0.343,185.399,1.65,NA,You did not earn $5!,54127,1,11,180.999,4,1
202793,dpk16ahr202793_04055,1,2,SmallReward,31,186.998,2,188.982,1.5,190.481,0.363,190.915,1.65,NA,You did not earn $0.20!,54127,2,12,186.998,3.5,1
202793,dpk16ahr202793_04055,1,1,LgReward,32,192.498,2,194.481,4,198.48,0.363,198.913,1.65,NA,You did not earn $5!,54127,1,11,192.498,6,1
202793,dpk16ahr202793_04055,1,5,LgPun,33,200.497,2,202.48,1.5,203.979,0.363,204.413,1.65,NA,You lose $5!,54127,5,15,200.497,3.5,1
202793,dpk16ahr202793_04055,1,5,LgPun,34,205.996,2,207.979,4,211.978,0.403,212.462,1.65,2,You keep $5!,54127,10,15,205.996,6,1
202793,dpk16ahr202793_04055,1,4,SmallPun,35,213.995,2,215.978,1.5,217.478,0.403,217.961,1.65,NA,You lose $0.20!,54127,4,14,213.995,3.5,1
202793,dpk16ahr202793_04055,1,5,LgPun,36,219.494,2,221.477,2,223.477,0.403,223.96,1.65,2,You keep $5!,54127,10,15,219.494,4,1
202793,dpk16ahr202793_04055,1,3,Triangle,37,225.493,2,227.476,3,230.476,0.443,230.992,1.65,2,No money at stake!,54127,8,13,225.493,5,1
202793,dpk16ahr202793_04055,1,3,Triangle,38,232.492,2,234.475,1.5,235.975,0.443,236.492,1.65,2,No money at stake!,54127,8,13,232.492,3.5,1
202793,dpk16ahr202793_04055,1,2,SmallReward,39,237.991,2,239.974,2.5,242.474,0.443,242.991,1.65,NA,You did not earn $0.20!,54127,2,12,237.991,4.5,1
202793,dpk16ahr202793_04055,1,3,Triangle,40,244.49,2,246.473,1.5,247.973,0.443,248.49,1.65,2,No money at stake!,54127,8,13,244.49,3.5,1
202793,dpk16ahr202793_04055,1,3,Triangle,41,249.99,2,251.973,3.5,255.472,0.443,255.989,1.65,2,No money at stake!,54127,8,13,249.99,5.5,1
202793,dpk16ahr202793_04055,1,5,LgPun,42,257.489,2,259.472,1.5,260.971,0.443,261.488,1.65,2,You keep $5!,54127,10,15,257.489,3.5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,43,262.988,2,264.971,3.5,268.47,0.443,268.987,1.65,NA,You lose $0.20!,54127,4,14,262.988,5.5,1
202793,dpk16ahr202793_04055,1,1,LgReward,44,270.487,2,272.47,1.5,273.97,0.463,274.503,1.65,2,You earn $5!,54127,6,11,270.487,3.5,1
202793,dpk16ahr202793_04055,1,2,SmallReward,45,275.986,2,277.969,2,279.969,0.463,280.502,1.65,2,You earn $0.20!,54127,7,12,275.986,4,1
202793,dpk16ahr202793_04055,1,5,LgPun,46,281.985,2,283.968,2,285.968,0.463,286.501,1.65,2,You keep $5!,54127,10,15,281.985,4,1
202793,dpk16ahr202793_04055,1,2,SmallReward,47,287.984,2,289.967,3.5,293.467,0.443,293.983,1.65,NA,You did not earn $0.20!,54127,2,12,287.984,5.5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,48,295.483,2,297.466,2,299.466,0.443,299.983,1.65,NA,You lose $0.20!,54127,4,14,295.483,4,1
202793,dpk16ahr202793_04055,1,1,LgReward,49,301.482,2,303.465,1.5,304.965,0.443,305.482,1.65,NA,You did not earn $5!,54127,1,11,301.482,3.5,1
202793,dpk16ahr202793_04055,1,4,SmallPun,50,306.982,2,308.965,4,312.964,0.463,313.497,1.65,NA,You lose $0.20!,54127,4,14,306.982,6,1
